time_s,nmc_21700_5ah,lfp_prismatic_100ah,nmc_pouch_power
1315.0000,7.3860,152.2893,12.1831
1316.0000,6.7760,139.7122,11.1770
1317.0000,6.9166,142.6095,11.4088
1318.0000,7.4695,154.0103,12.3208
1319.0000,7.4850,154.3295,12.3464
1320.0000,7.0410,145.1758,11.6141
1321.0000,7.5013,154.6666,12.3733
1322.0000,7.4830,154.2889,12.3431
1323.0000,6.6264,136.6269,10.9302
1324.0000,7.1615,147.6595,11.8128
1325.0000,7.4260,153.1134,12.2491
1326.0000,7.0665,145.7019,11.6562
1327.0000,6.4970,133.9580,10.7166
1328.0000,7.1721,147.8774,11.8302
1329.0000,7.5486,155.6407,12.4513
1330.0000,7.8499,161.8530,12.9482
1331.0000,6.4781,133.5691,10.6855
1332.0000,8.2256,169.5999,13.5680
1333.0000,6.8650,141.5465,11.3237
1334.0000,7.6231,157.1773,12.5742
1335.0000,7.7239,159.2565,12.7405
1336.0000,7.6326,157.3726,12.5898
1337.0000,7.3294,151.1221,12.0898
1338.0000,6.8525,141.2894,11.3031
1339.0000,7.5029,154.6992,12.3759
1340.0000,7.0148,144.6358,11.5709
1341.0000,6.3574,131.0798,10.4864
1342.0000,8.3040,171.2167,13.6973
1343.0000,7.5326,155.3108,12.4249
1344.0000,7.9363,163.6356,13.0908
1345.0000,6.9434,143.1628,11.4530
1346.0000,7.8088,161.0063,12.8805
1347.0000,7.8533,161.9240,12.9539
1348.0000,7.8405,161.6591,12.9327
1349.0000,7.2673,149.8410,11.9873
1350.0000,6.8376,140.9815,11.2785
1351.0000,7.2105,148.6702,11.8936
1352.0000,6.4737,133.4792,10.6783
1353.0000,6.6559,137.2349,10.9788
1354.0000,7.3084,150.6895,12.0552
1355.0000,6.9144,142.5645,11.4052
1356.0000,7.2152,148.7666,11.9013
1357.0000,7.2354,149.1825,11.9346
1358.0000,7.9773,164.4805,13.1584
1359.0000,7.7470,159.7322,12.7786
1360.0000,7.2587,149.6635,11.9731
1361.0000,7.7147,159.0667,12.7253
1362.0000,6.9914,144.1522,11.5322
1363.0000,7.1525,147.4733,11.7979
1364.0000,7.6061,156.8267,12.5461
1365.0000,6.8233,140.6875,11.2550
1366.0000,-3.7390,-77.0924,-6.1674
1367.0000,-4.1180,-84.9063,-6.7925
1368.0000,-3.5948,-74.1190,-5.9295
1369.0000,-3.0437,-62.7561,-5.0205
1370.0000,-3.9111,-80.6407,-6.4513
1371.0000,-3.5553,-73.3059,-5.8645
1372.0000,-3.9639,-81.7299,-6.5384
1373.0000,-4.0556,-83.6216,-6.6897
1374.0000,-4.0870,-84.2689,-6.7415
1375.0000,-3.1083,-64.0894,-5.1271
1376.0000,-2.7782,-57.2817,-4.5825
1377.0000,-3.4618,-71.3772,-5.7102
1378.0000,-3.8981,-80.3722,-6.4298
1379.0000,-3.3811,-69.7133,-5.5771
1380.0000,-3.7591,-77.5074,-6.2006
1381.0000,-3.3460,-68.9895,-5.5192
1382.0000,-3.5317,-72.8175,-5.8254
1383.0000,-3.5358,-72.9022,-5.8322
1384.0000,-3.4166,-70.4454,-5.6356
1385.0000,-3.8483,-79.3462,-6.3477
1386.0000,-3.7846,-78.0328,-6.2426
1387.0000,-4.2636,-87.9093,-7.0327
1388.0000,-3.7982,-78.3140,-6.2651
1389.0000,-4.1549,-85.6675,-6.8534
1390.0000,-3.6901,-76.0851,-6.0868
1391.0000,-3.9858,-82.1822,-6.5746
1392.0000,-3.6007,-74.2407,-5.9393
1393.0000,-3.4726,-71.6007,-5.7281
1394.0000,-4.1541,-85.6509,-6.8521
1395.0000,-3.9333,-81.0996,-6.4880
1396.0000,-3.9806,-82.0748,-6.5660
1397.0000,-3.3660,-69.4013,-5.5521
1398.0000,-3.0168,-62.2023,-4.9762
1399.0000,-3.3278,-68.6135,-5.4891
1400.0000,-3.7646,-77.6206,-6.2097
1401.0000,-3.1046,-64.0125,-5.1210
1402.0000,-4.1883,-86.3558,-6.9085
1403.0000,-3.0921,-63.7548,-5.1004
1404.0000,-3.8762,-79.9216,-6.3937
1405.0000,-4.6488,-95.8522,-7.6682
1406.0000,-2.6733,-55.1190,-4.4095
1407.0000,-3.0635,-63.1648,-5.0532
1408.0000,-4.0128,-82.7391,-6.6191
1409.0000,-3.5760,-73.7324,-5.8986
1410.0000,-3.7155,-76.6087,-6.1287
1411.0000,7.3122,150.7667,12.0613
1412.0000,6.7355,138.8754,11.1100
1413.0000,7.0271,144.8888,11.5911
1414.0000,7.4452,153.5097,12.2808
1415.0000,7.3560,151.6702,12.1336
1416.0000,7.7112,158.9943,12.7195
1417.0000,7.3040,150.5981,12.0479
1418.0000,8.1295,167.6192,13.4095
1419.0000,7.0147,144.6320,11.5706
1420.0000,7.3693,151.9450,12.1556
1421.0000,6.5779,135.6276,10.8502
1422.0000,6.8192,140.6015,11.2481
1423.0000,7.7583,159.9639,12.7971
1424.0000,6.9321,142.9290,11.4343
1425.0000,7.4680,153.9801,12.3184
1426.0000,7.2525,149.5367,11.9629
1427.0000,6.8950,142.1659,11.3733
1428.0000,7.1483,147.3881,11.7911
1429.0000,7.0879,146.1432,11.6915
1430.0000,7.0977,146.3448,11.7076
1431.0000,7.5491,155.6521,12.4522
1432.0000,7.5123,154.8926,12.3914
1433.0000,7.0650,145.6693,11.6535
1434.0000,6.9450,143.1967,11.4557
1435.0000,7.3777,152.1175,12.1694
1436.0000,7.2386,149.2499,11.9400
1437.0000,7.6490,157.7121,12.6170
1438.0000,8.2409,169.9147,13.5932
1439.0000,7.5816,156.3219,12.5058
1440.0000,7.2624,149.7395,11.9792
1441.0000,7.2124,148.7097,11.8968
1442.0000,6.9634,143.5748,11.4860
1443.0000,6.9452,143.2000,11.4560
1444.0000,6.9100,142.4744,11.3980
1445.0000,7.1312,147.0350,11.7628
1446.0000,7.1196,146.7964,11.7437
1447.0000,7.5455,155.5780,12.4462
1448.0000,7.1299,147.0075,11.7606
1449.0000,7.2032,148.5191,11.8815
1450.0000,6.8319,140.8629,11.2690
1451.0000,7.8732,162.3343,12.9867
1452.0000,7.4594,153.8024,12.3042
1453.0000,7.9257,163.4165,13.0733
1454.0000,7.5649,155.9766,12.4781
1455.0000,7.8169,161.1723,12.8938
1456.0000,7.1846,148.1363,11.8509
1457.0000,7.5359,155.3787,12.4303
1458.0000,8.2591,170.2913,13.6233
1459.0000,6.8299,140.8235,11.2659
1460.0000,7.7029,158.8220,12.7058
1461.0000,7.8926,162.7346,13.0188
1462.0000,7.4282,153.1585,12.2527
1463.0000,7.5533,155.7391,12.4591
1464.0000,7.7405,159.5973,12.7678
1465.0000,7.0312,144.9728,11.5978
1466.0000,7.4268,153.1306,12.2504
1467.0000,6.9520,143.3400,11.4672
1468.0000,7.0236,144.8156,11.5853
1469.0000,7.0453,145.2633,11.6211
1470.0000,7.2218,148.9030,11.9122
1471.0000,7.3295,151.1233,12.0899
1472.0000,7.4434,153.4727,12.2778
1473.0000,6.7472,139.1182,11.1295
1474.0000,8.0122,165.2008,13.2161
1475.0000,7.7055,158.8765,12.7101
1476.0000,7.5455,155.5767,12.4461
1477.0000,-3.7708,-77.7490,-6.2199
1478.0000,-3.6707,-75.6848,-6.0548
1479.0000,-3.4334,-70.7913,-5.6633
1480.0000,-3.4842,-71.8392,-5.7471
1481.0000,-4.2635,-87.9080,-7.0326
1482.0000,-3.3613,-69.3054,-5.5444
1483.0000,-2.5505,-52.5881,-4.2071
1484.0000,-4.3262,-89.1997,-7.1360
1485.0000,-3.2666,-67.3524,-5.3882
1486.0000,-3.4998,-72.1612,-5.7729
1487.0000,-3.6791,-75.8581,-6.0686
1488.0000,-3.1257,-64.4474,-5.1558
1489.0000,-4.0789,-84.1020,-6.7282
1490.0000,-3.5767,-73.7468,-5.8997
1491.0000,-3.0912,-63.7353,-5.0988
1492.0000,-3.7110,-76.5157,-6.1213
1493.0000,-3.7936,-78.2195,-6.2576
1494.0000,-3.5946,-74.1152,-5.9292
1495.0000,-3.8036,-78.4257,-6.2741
1496.0000,-3.0594,-63.0812,-5.0465
1497.0000,-3.9765,-81.9889,-6.5591
1498.0000,-3.3112,-68.2730,-5.4618
1499.0000,-4.1055,-84.6501,-6.7720
1500.0000,-3.3874,-69.8432,-5.5875
1501.0000,-3.6767,-75.8085,-6.0647
1502.0000,-4.6033,-94.9137,-7.5931
1503.0000,-3.6397,-75.0461,-6.0037
1504.0000,-4.0365,-83.2259,-6.6581
1505.0000,-3.8037,-78.4259,-6.2741
1506.0000,-3.0622,-63.1384,-5.0511
1507.0000,-4.0553,-83.6144,-6.6891
1508.0000,-4.0340,-83.1746,-6.6540
1509.0000,-3.0988,-63.8934,-5.1115
1510.0000,-3.5941,-74.1060,-5.9285
1511.0000,-3.0611,-63.1145,-5.0492
1512.0000,-3.5165,-72.5054,-5.8004
1513.0000,-3.9674,-81.8030,-6.5442
1514.0000,-3.6623,-75.5113,-6.0409
1515.0000,-3.1777,-65.5190,-5.2415
1516.0000,-3.2856,-67.7437,-5.4195
1517.0000,-3.6372,-74.9932,-5.9995
1518.0000,-3.6193,-74.6239,-5.9699
1519.0000,-3.6796,-75.8678,-6.0694
1520.0000,-3.8538,-79.4600,-6.3568
1521.0000,-2.9151,-60.1059,-4.8085
1522.0000,-3.6348,-74.9446,-5.9956
1523.0000,-4.0605,-83.7218,-6.6977
1524.0000,-3.8159,-78.6781,-6.2943
1525.0000,-3.3658,-69.3989,-5.5519
1526.0000,-3.3976,-70.0533,-5.6043
1527.0000,-3.6888,-76.0575,-6.0846
1528.0000,-3.8875,-80.1544,-6.4124
1529.0000,-3.6286,-74.8156,-5.9853
1530.0000,-4.2634,-87.9052,-7.0324
1531.0000,-4.1244,-85.0383,-6.8031
1532.0000,-3.3387,-68.8395,-5.5072
1533.0000,-3.8167,-78.6958,-6.2957
1534.0000,-3.4973,-72.1089,-5.7687
1535.0000,-3.1819,-65.6056,-5.2484
1536.0000,-3.3945,-69.9907,-5.5993
1537.0000,-3.6298,-74.8411,-5.9873
1538.0000,-2.8416,-58.5901,-4.6872
1539.0000,-3.3878,-69.8513,-5.5881
1540.0000,2.7774,57.2665,4.5813
1541.0000,3.1838,65.6452,5.2516
1542.0000,3.0625,63.1451,5.0516
1543.0000,2.5899,53.4001,4.2720
1544.0000,2.9373,60.5626,4.8450
1545.0000,2.8483,58.7278,4.6982
1546.0000,2.1747,44.8384,3.5871
1547.0000,2.8455,58.6706,4.6936
1548.0000,2.8041,57.8171,4.6254
1549.0000,2.7461,56.6202,4.5296
1550.0000,2.2949,47.3168,3.7853
1551.0000,2.7774,57.2651,4.5812
1552.0000,2.8952,59.6940,4.7755
1553.0000,2.9481,60.7860,4.8629
1554.0000,2.4854,51.2448,4.0996
1555.0000,3.1465,64.8767,5.1901
1556.0000,2.4554,50.6275,4.0502
1557.0000,2.8263,58.2747,4.6620
1558.0000,3.3980,70.0624,5.6050
1559.0000,2.6511,54.6618,4.3729
1560.0000,2.7190,56.0625,4.4850
1561.0000,3.3113,68.2751,5.4620
1562.0000,2.7664,57.0396,4.5632
1563.0000,2.7990,57.7106,4.6168
1564.0000,2.9927,61.7052,4.9364
1565.0000,3.3023,68.0881,5.4471
1566.0000,2.0862,43.0153,3.4412
1567.0000,2.6004,53.6162,4.2893
1568.0000,2.5336,52.2381,4.1791
1569.0000,2.5046,51.6419,4.1314
1570.0000,2.5907,53.4166,4.2733
1571.0000,2.5966,53.5384,4.2831
1572.0000,3.0225,62.3191,4.9855
1573.0000,2.5782,53.1590,4.2527
1574.0000,2.9557,60.9419,4.8754
1575.0000,3.0597,63.0857,5.0469
1576.0000,2.6379,54.3896,4.3512
1577.0000,2.9587,61.0041,4.8803
1578.0000,3.5202,72.5814,5.8065
1579.0000,3.0301,62.4754,4.9980
1580.0000,2.6725,55.1027,4.4082
1581.0000,2.8858,59.5011,4.7601
1582.0000,2.5688,52.9654,4.2372
1583.0000,3.0108,62.0785,4.9663
1584.0000,3.2310,66.6184,5.3295
1585.0000,2.6052,53.7154,4.2972
1586.0000,2.8322,58.3954,4.6716
1587.0000,3.3237,68.5297,5.4824
1588.0000,2.7250,56.1864,4.4949
1589.0000,2.9799,61.4408,4.9153
1590.0000,2.5295,52.1540,4.1723
1591.0000,2.6056,53.7241,4.2979
1592.0000,2.7196,56.0740,4.4859
1593.0000,3.7016,76.3224,6.1058
1594.0000,2.7612,56.9321,4.5546
1595.0000,7.0822,146.0253,11.6820
1596.0000,7.0701,145.7760,11.6621
1597.0000,7.2148,148.7580,11.9006
1598.0000,7.5136,154.9195,12.3936
1599.0000,7.3439,151.4212,12.1137
1600.0000,8.0235,165.4336,13.2347
1601.0000,7.3528,151.6035,12.1283
1602.0000,7.8015,160.8555,12.8684
1603.0000,7.3757,152.0753,12.1660
1604.0000,7.4953,154.5419,12.3633
1605.0000,6.7499,139.1730,11.1338
1606.0000,7.2288,149.0471,11.9238
1607.0000,7.2499,149.4829,11.9586
1608.0000,7.1866,148.1778,11.8542
1609.0000,6.4919,133.8534,10.7083
1610.0000,7.5953,156.6047,12.5284
1611.0000,7.1342,147.0964,11.7677
1612.0000,7.1157,146.7145,11.7372
1613.0000,7.1822,148.0862,11.8469
1614.0000,7.1920,148.2894,11.8632
1615.0000,7.4231,153.0532,12.2443
1616.0000,6.8127,140.4673,11.2374
1617.0000,2.5713,53.0172,4.2414
1618.0000,3.0157,62.1797,4.9744
1619.0000,2.9630,61.0919,4.8873
1620.0000,2.7730,57.1751,4.5740
1621.0000,2.7012,55.6957,4.4557
1622.0000,2.6065,53.7418,4.2993
1623.0000,2.8888,59.5623,4.7650
1624.0000,3.3395,68.8555,5.5084
1625.0000,2.5251,52.0646,4.1652
1626.0000,3.4641,71.4249,5.7140
1627.0000,3.2170,66.3299,5.3064
1628.0000,2.7452,56.6028,4.5282
1629.0000,3.1948,65.8731,5.2698
1630.0000,2.3768,49.0057,3.9205
1631.0000,2.2801,47.0132,3.7611
1632.0000,2.4408,50.3266,4.0261
1633.0000,2.7610,56.9269,4.5542
1634.0000,2.7916,57.5594,4.6048
1635.0000,2.7226,56.1364,4.4909
1636.0000,2.9462,60.7457,4.8597
1637.0000,2.1333,43.9863,3.5189
1638.0000,3.0902,63.7151,5.0972
1639.0000,2.3937,49.3552,3.9484
1640.0000,2.6696,55.0436,4.4035
1641.0000,2.7598,56.9036,4.5523
1642.0000,2.4894,51.3284,4.1063
1643.0000,2.4113,49.7175,3.9774
1644.0000,2.5440,52.4544,4.1964
1645.0000,2.9057,59.9106,4.7928
1646.0000,3.1246,64.4249,5.1540
1647.0000,3.1152,64.2318,5.1385
1648.0000,2.5483,52.5413,4.2033
1649.0000,2.6221,54.0632,4.3251
1650.0000,2.5751,53.0955,4.2476
1651.0000,3.0736,63.3736,5.0699
1652.0000,2.1689,44.7193,3.5775
1653.0000,3.3604,69.2875,5.5430
1654.0000,2.7337,56.3640,4.5091
1655.0000,2.6250,54.1236,4.3299
1656.0000,3.0335,62.5459,5.0037
1657.0000,3.2856,67.7446,5.4196
1658.0000,3.0346,62.5694,5.0055
1659.0000,3.2929,67.8956,5.4316
1660.0000,2.9589,61.0077,4.8806
1661.0000,3.3573,69.2223,5.5378
1662.0000,3.3629,69.3387,5.5471
1663.0000,2.8738,59.2539,4.7403
1664.0000,3.4335,70.7940,5.6635
1665.0000,2.9699,61.2355,4.8988
1666.0000,2.9416,60.6517,4.8521
1667.0000,2.5748,53.0889,4.2471
1668.0000,2.8050,57.8341,4.6267
1669.0000,3.1928,65.8319,5.2665
1670.0000,2.4325,50.1551,4.0124
1671.0000,3.1463,64.8722,5.1898
1672.0000,3.0368,62.6146,5.0092
1673.0000,3.0110,62.0817,4.9665
1674.0000,2.1074,43.4513,3.4761
1675.0000,2.8724,59.2257,4.7381
1676.0000,3.1458,64.8620,5.1890
1677.0000,2.6325,54.2778,4.3422
1678.0000,2.9428,60.6773,4.8542
1679.0000,2.0450,42.1645,3.3732
1680.0000,3.1542,65.0354,5.2028
1681.0000,2.6690,55.0318,4.4025
1682.0000,3.2270,66.5352,5.3228
1683.0000,2.2397,46.1791,3.6943
1684.0000,3.1618,65.1920,5.2154
1685.0000,2.8238,58.2230,4.6578
1686.0000,3.2038,66.0570,5.2846
1687.0000,2.5733,53.0572,4.2446
1688.0000,-3.8625,-79.6384,-6.3711
1689.0000,-2.8218,-58.1816,-4.6545
1690.0000,-3.9394,-81.2246,-6.4980
1691.0000,-3.8943,-80.2952,-6.4236
1692.0000,-3.7381,-77.0744,-6.1659
1693.0000,-4.0095,-82.6692,-6.6135
1694.0000,-3.2045,-66.0716,-5.2857
1695.0000,-3.0100,-62.0624,-4.9650
1696.0000,-3.8936,-80.2808,-6.4225
1697.0000,-4.2653,-87.9452,-7.0356
1698.0000,-3.2112,-66.2102,-5.2968
1699.0000,-3.2343,-66.6871,-5.3350
1700.0000,-3.3386,-68.8376,-5.5070
1701.0000,-3.2168,-66.3262,-5.3061
1702.0000,-3.9531,-81.5064,-6.5205
1703.0000,-3.6988,-76.2637,-6.1011
1704.0000,-4.1410,-85.3808,-6.8305
1705.0000,-4.1534,-85.6362,-6.8509
1706.0000,-3.2806,-67.6417,-5.4113
1707.0000,-3.8819,-80.0393,-6.4031
1708.0000,-2.8083,-57.9032,-4.6323
1709.0000,-3.6105,-74.4436,-5.9555
1710.0000,-3.8705,-79.8032,-6.3843
1711.0000,-3.3473,-69.0159,-5.5213
1712.0000,-2.9823,-61.4905,-4.9192
1713.0000,-3.4607,-71.3540,-5.7083
1714.0000,-4.0802,-84.1286,-6.7303
1715.0000,-3.5025,-72.2175,-5.7774
1716.0000,-3.1371,-64.6830,-5.1746
1717.0000,-3.8169,-78.6993,-6.2959
1718.0000,-3.9189,-80.8023,-6.4642
1719.0000,-3.2678,-67.3766,-5.3901
1720.0000,-3.5866,-73.9502,-5.9160
1721.0000,-4.0385,-83.2691,-6.6615
1722.0000,-3.7756,-77.8481,-6.2278
1723.0000,-3.9124,-80.6675,-6.4534
1724.0000,-3.5297,-72.7780,-5.8222
1725.0000,-3.5976,-74.1774,-5.9342
1726.0000,-3.2190,-66.3716,-5.3097
1727.0000,-3.3794,-69.6775,-5.5742
1728.0000,-4.2062,-86.7265,-6.9381
1729.0000,-3.4895,-71.9476,-5.7558
1730.0000,-3.3112,-68.2730,-5.4618
1731.0000,-3.4717,-71.5809,-5.7265
1732.0000,-3.2628,-67.2746,-5.3820
1733.0000,-3.8374,-79.1218,-6.3297
1734.0000,-3.9834,-82.1312,-6.5705
1735.0000,-3.2992,-68.0245,-5.4420
1736.0000,-4.0251,-82.9910,-6.6393
1737.0000,-4.4230,-91.1965,-7.2957
1738.0000,-3.2645,-67.3103,-5.3848
1739.0000,-3.9009,-80.4314,-6.4345
1740.0000,-3.7488,-77.2955,-6.1836
1741.0000,-4.1460,-85.4848,-6.8388
1742.0000,-4.1197,-84.9415,-6.7953
1743.0000,-4.0582,-83.6744,-6.6940
1744.0000,-3.7687,-77.7049,-6.2164
1745.0000,-3.5029,-72.2250,-5.7780
1746.0000,-4.4733,-92.2336,-7.3787
1747.0000,-3.3639,-69.3587,-5.5487
1748.0000,-4.0675,-83.8650,-6.7092
1749.0000,-4.0254,-82.9973,-6.6398
1750.0000,-3.3909,-69.9161,-5.5933
1751.0000,-3.6646,-75.5598,-6.0448
1752.0000,-4.1964,-86.5233,-6.9219
1753.0000,-2.9665,-61.1656,-4.8932
1754.0000,-3.9506,-81.4547,-6.5164
1755.0000,-3.5475,-73.1451,-5.8516
1756.0000,-3.5648,-73.5008,-5.8801
1757.0000,-3.1241,-64.4150,-5.1532
1758.0000,2.7443,56.5825,4.5266
1759.0000,3.2767,67.5607,5.4049
1760.0000,2.6401,54.4358,4.3549
1761.0000,3.3182,68.4160,5.4733
1762.0000,2.6325,54.2776,4.3422
1763.0000,2.7782,57.2834,4.5827
1764.0000,3.5997,74.2197,5.9376
1765.0000,3.0253,62.3773,4.9902
1766.0000,2.9499,60.8232,4.8659
1767.0000,3.7255,76.8154,6.1452
1768.0000,3.0414,62.7102,5.0168
1769.0000,2.6131,53.8790,4.3103
1770.0000,3.1772,65.5097,5.2408
1771.0000,2.4802,51.1374,4.0910
1772.0000,3.3204,68.4624,5.4770
1773.0000,3.3487,69.0448,5.5236
1774.0000,2.7016,55.7028,4.4562
1775.0000,2.6816,55.2907,4.4233
1776.0000,2.9742,61.3238,4.9059
1777.0000,2.9151,60.1062,4.8085
1778.0000,2.5544,52.6673,4.2134
1779.0000,3.1166,64.2607,5.1409
1780.0000,2.1673,44.6859,3.5749
1781.0000,2.7525,56.7536,4.5403
1782.0000,2.7631,56.9704,4.5576
1783.0000,2.8106,57.9505,4.6360
1784.0000,3.0218,62.3042,4.9843
1785.0000,2.4633,50.7898,4.0632
1786.0000,3.1241,64.4139,5.1531
1787.0000,2.8445,58.6488,4.6919
1788.0000,2.6735,55.1234,4.4099
1789.0000,2.4128,49.7488,3.9799
1790.0000,2.4796,51.1267,4.0901
1791.0000,3.0411,62.7024,5.0162
1792.0000,2.5594,52.7711,4.2217
1793.0000,2.9334,60.4815,4.8385
1794.0000,3.2963,67.9649,5.4372
1795.0000,3.2856,67.7448,5.4196
1796.0000,3.4776,71.7030,5.7362
1797.0000,2.8022,57.7778,4.6222
1798.0000,2.5153,51.8614,4.1489
1799.0000,3.2812,67.6539,5.4123
